route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100214,144329,694305939,"UW Bothell/Cascadia College Kenmore","",0,7765623,11372013,0,101,1,1
100214,144329,694305949,"U-District Station Lake City","",1,7765610,20372015,0,101,1,1
100214,144329,694305959,"U-District Station Lake City","",1,7765623,20372015,0,101,1,1
100214,144329,694305969,"U-District Station Lake City","",1,7765623,20372015,0,101,1,1
100214,144329,694305979,"UW Bothell/Cascadia College Kenmore","",0,7765623,11372013,0,101,1,1
100214,144329,694305989,"U-District Station Lake City","",1,7765623,20372015,0,101,1,1
100214,144329,694305999,"UW Bothell/Cascadia College Kenmore","",0,7765623,11372013,0,101,1,1
100214,144329,694306009,"UW Bothell/Cascadia College Kenmore","",0,7765623,11372013,0,101,1,1
100214,144329,694306019,"UW Bothell/Cascadia College Kenmore","",0,7765623,11372013,0,101,1,1
100214,144329,694306029,"U-District Station Lake City","",1,7765611,20372015,0,101,1,1
100214,144329,694306039,"U-District Station Lake City","",1,7765612,20372015,0,101,1,1
100214,144329,694306049,"UW Bothell/Cascadia College Kenmore","",0,7765612,11372013,0,101,1,1
100214,144329,694306059,"UW Bothell/Cascadia College Kenmore","",0,7765612,11372013,0,101,1,1
100214,144329,694306069,"U-District Station Lake City","",1,7765612,20372015,0,101,1,1
100214,144329,694306079,"UW Bothell/Cascadia College Kenmore","",0,7765612,11372013,0,101,1,1
100214,144329,694306089,"UW Bothell/Cascadia College Kenmore","",0,7765612,11372013,0,101,1,1
100214,144329,694306099,"UW Bothell/Cascadia College Kenmore","",0,7765612,11372013,0,101,1,1
100214,144329,694306109,"UW Bothell/Cascadia College Kenmore","",0,7765612,11372013,0,101,1,1
100214,144329,694306119,"U-District Station Lake City","",1,7765612,20372015,0,101,1,1
100214,144329,694306129,"U-District Station Lake City","",1,7765612,20372015,0,101,1,1
100214,144329,694306139,"U-District Station Lake City","",1,7765612,20372015,0,101,1,1
100214,144329,694306149,"U-District Station Lake City","",1,7765613,20372015,0,101,1,1
100214,144329,694306159,"UW Bothell/Cascadia College Kenmore","",0,7765613,11372013,0,101,1,1
100214,144329,694306169,"U-District Station Lake City","",1,7765623,20372014,0,101,1,1
100214,144329,694306179,"U-District Station Lake City","",1,7765614,20372015,0,101,1,1
100214,144329,694306189,"U-District Station Lake City","",1,7765614,20372015,0,101,1,1
100214,144329,694306199,"UW Bothell/Cascadia College Kenmore","",0,7765614,11372013,0,101,1,1
100214,144329,694306209,"UW Bothell/Cascadia College Kenmore","",0,7765614,11372013,0,101,1,1
100214,144329,694306219,"UW Bothell/Cascadia College Kenmore","",0,7765614,11372013,0,101,1,1
100214,144329,694306229,"U-District Station Lake City","",1,7765614,20372015,0,101,1,1
100214,144329,694306239,"UW Bothell/Cascadia College Kenmore","",0,7765614,11372013,0,101,1,1
100214,144329,694306249,"U-District Station Lake City","",1,7765614,20372015,0,101,1,1
100214,144329,694306259,"UW Bothell/Cascadia College Kenmore","",0,7765614,11372013,0,101,1,1
100214,144329,694306269,"U-District Station Lake City","",1,7765614,20372015,0,101,1,1
100214,144329,694306289,"U-District Station Lake City","",1,7765634,20372014,0,101,1,1
100214,144329,694306299,"U-District Station Lake City","",1,7765626,20372014,0,101,1,1
100214,144329,694306309,"U-District Station Lake City","",1,7765642,20372014,0,101,1,1
100214,144329,694306319,"UW Bothell/Cascadia College Kenmore","",0,7765615,11372013,0,101,1,1
100214,144329,694306329,"U-District Station Lake City","",1,7765615,20372015,0,101,1,1
100214,144329,694306339,"UW Bothell/Cascadia College Kenmore","",0,7765615,11372013,0,101,1,1
100214,144329,694306349,"U-District Station Lake City","",1,7765615,20372015,0,101,1,1
100214,144329,694306359,"U-District Station Lake City","",1,7765615,20372015,0,101,1,1
100214,144329,694306369,"UW Bothell/Cascadia College Kenmore","",0,7765615,11372013,0,101,1,1
100214,144329,694306379,"UW Bothell/Cascadia College Kenmore","",0,7765615,11372013,0,101,1,1
100214,144329,694306389,"U-District Station Lake City","",1,7765615,20372015,0,101,1,1
100214,144329,694306399,"U-District Station Lake City","",1,7765615,20372015,0,101,1,1
100214,144329,694306409,"UW Bothell/Cascadia College Kenmore","",0,7765615,11372013,0,101,1,1
100214,144329,694306419,"UW Bothell/Cascadia College Kenmore","",0,7765615,11372013,0,101,1,1
100214,144329,694306429,"U-District Station Lake City","",1,7765615,20372014,0,101,1,1
100214,144329,694306439,"UW Bothell/Cascadia College Kenmore","",0,7765633,11372013,0,101,1,1
100214,144329,694306449,"U-District Station Lake City","",1,7765632,20372015,0,101,1,1
100214,144329,694306459,"UW Bothell/Cascadia College Kenmore","",0,7765632,11372013,0,101,1,1
100214,144329,694306469,"U-District Station Lake City","",1,7765632,20372015,0,101,1,1
100214,144329,694306479,"U-District Station Lake City","",1,7765633,20372015,0,101,1,1
100214,144329,694306489,"UW Bothell/Cascadia College Kenmore","",0,7765633,11372013,0,101,1,1
100214,144329,694306499,"U-District Station Lake City","",1,7765632,20372015,0,101,1,1
100214,144329,694306509,"UW Bothell/Cascadia College Kenmore","",0,7765632,11372013,0,101,1,1
100214,144329,694306519,"U-District Station Lake City","",1,7765616,20372014,0,101,1,1
100214,144329,694306529,"U-District Station Lake City","",1,7765616,20372014,0,101,1,1
100214,144329,694306539,"UW Bothell/Cascadia College Kenmore","",0,7765632,11372013,0,101,1,1
100214,144329,694306549,"U-District Station Lake City","",1,7765610,20372015,0,101,1,1
100214,144329,694306559,"UW Bothell/Cascadia College Kenmore","",0,7765610,11372013,0,101,1,1
100214,144329,694306569,"UW Bothell/Cascadia College Kenmore","",0,7765610,11372013,0,101,1,1
100214,144329,694306579,"UW Bothell/Cascadia College Kenmore","",0,7765610,11372013,0,101,1,1
100214,144329,694306589,"U-District Station Lake City","",1,7765610,20372015,0,101,1,1
100214,144329,694306599,"U-District Station Lake City","",1,7765610,20372015,0,101,1,1
100214,144329,694306609,"UW Bothell/Cascadia College Kenmore","",0,7765610,11372013,0,101,1,1
100214,144329,694306619,"U-District Station Lake City","",1,7765610,20372015,0,101,1,1
100214,144329,694306629,"UW Bothell/Cascadia College Kenmore","",0,7765610,11372013,0,101,1,1
100214,144329,694306639,"U-District Station Lake City","",1,7765617,20372015,0,101,1,1
100214,144329,694306649,"UW Bothell/Cascadia College Kenmore","",0,7765617,11372013,0,101,1,1
100214,144329,694306659,"U-District Station Lake City","",1,7765617,20372015,0,101,1,1
100214,144329,694306669,"UW Bothell/Cascadia College Kenmore","",0,7765617,11372013,0,101,1,1
100214,144329,694306679,"UW Bothell/Cascadia College Kenmore","",0,7765617,11372013,0,101,1,1
100214,144329,694306689,"U-District Station Lake City","",1,7765617,20372015,0,101,1,1
100214,144329,694306699,"U-District Station Lake City","",1,7765617,20372015,0,101,1,1
100214,144329,694306709,"UW Bothell/Cascadia College Kenmore","",0,7765617,11372013,0,101,1,1
100214,144329,694306719,"U-District Station Lake City","",1,7765624,20372015,0,101,1,1
100214,144329,694306729,"UW Bothell/Cascadia College Kenmore","",0,7765624,11372013,0,101,1,1
100214,144329,694306739,"U-District Station Lake City","",1,7765624,20372015,0,101,1,1
100214,144329,694306749,"UW Bothell/Cascadia College Kenmore","",0,7765624,11372013,0,101,1,1
100214,144329,694306759,"U-District Station Lake City","",1,7765624,20372014,0,101,1,1
100214,144329,694306769,"U-District Station Lake City","",1,7765624,20372014,0,101,1,1
100214,144329,694306779,"UW Bothell/Cascadia College Kenmore","",0,7765624,11372013,0,101,1,1
100214,144329,694306789,"UW Bothell/Cascadia College Kenmore","",0,7765625,11372013,0,101,1,1
100214,144329,694306799,"U-District Station Lake City","",1,7765625,20372015,0,101,1,1
100214,144329,694306809,"UW Bothell/Cascadia College Kenmore","",0,7765625,11372013,0,101,1,1
100214,144329,694306819,"UW Bothell/Cascadia College Kenmore","",0,7765625,11372013,0,101,1,1
100214,144329,694306829,"U-District Station Lake City","",1,7765625,20372014,0,101,1,1
100214,144329,694306839,"U-District Station Lake City","",1,7765625,20372015,0,101,1,1
100214,144329,694306849,"UW Bothell/Cascadia College Kenmore","",0,7765625,11372013,0,101,1,1
100214,144329,694306859,"U-District Station Lake City","",1,7765625,20372015,0,101,1,1
100214,144329,694306869,"UW Bothell/Cascadia College Kenmore","",0,7765618,11372013,0,101,1,1
100214,144329,694306879,"U-District Station Lake City","",1,7765618,20372015,0,101,1,1
100214,144329,694306889,"U-District Station Lake City","",1,7765618,20372015,0,101,1,1
100214,144329,694306899,"UW Bothell/Cascadia College Kenmore","",0,7765618,11372013,0,101,1,1
100214,144329,694306909,"UW Bothell/Cascadia College Kenmore","",0,7765666,11372013,0,101,1,1
100214,144329,694306919,"U-District Station Lake City","",1,7765619,20372015,0,101,1,1
100214,144329,694306929,"UW Bothell/Cascadia College Kenmore","",0,7765619,11372013,0,101,1,1
100214,144329,694306939,"UW Bothell/Cascadia College Kenmore","",0,7765619,11372013,0,101,1,1
100214,144329,694306949,"UW Bothell/Cascadia College Kenmore","",0,7765619,11372013,0,101,1,1
100214,144329,694306959,"UW Bothell/Cascadia College Kenmore","",0,7765619,11372013,0,101,1,1
100214,144329,694306969,"U-District Station Lake City","",1,7765619,20372015,0,101,1,1
100214,144329,694306979,"U-District Station Lake City","",1,7765619,20372015,0,101,1,1
100214,144329,694306989,"UW Bothell/Cascadia College Kenmore","",0,7765621,11372013,0,101,1,1
100214,144329,694306999,"UW Bothell/Cascadia College Kenmore","",0,7765622,11372013,0,101,1,1
100214,144329,694307009,"U-District Station Lake City","",1,7765622,20372015,0,101,1,1
100214,144329,694307019,"U-District Station Lake City","",1,7765670,20372015,0,101,1,1
100214,144329,694307029,"UW Bothell/Cascadia College Kenmore","",0,7765670,11372013,0,101,1,1
100214,144329,694307039,"UW Bothell/Cascadia College Kenmore","",0,7765670,11372013,0,101,1,1
100214,144329,694307049,"UW Bothell/Cascadia College Kenmore","",0,7765670,11372013,0,101,1,1
100214,144329,694307059,"UW Bothell/Cascadia College Kenmore","",0,7765670,11372013,0,101,1,1
100214,144329,694307069,"U-District Station Lake City","",1,7765670,20372015,0,101,1,1
100214,144329,694307079,"U-District Station Lake City","",1,7765670,20372015,0,101,1,1
100214,144329,694307089,"U-District Station Lake City","",1,7765620,20372015,0,101,1,1
100214,144329,694307099,"UW Bothell/Cascadia College Kenmore","",0,7765620,11372013,0,101,1,1
100214,144329,694307109,"UW Bothell/Cascadia College Kenmore","",0,7765620,11372013,0,101,1,1
100214,144329,694307119,"U-District Station Lake City","",1,7765620,20372015,0,101,1,1
100214,144329,694307129,"UW Bothell/Cascadia College Kenmore","",0,7765620,11372013,0,101,1,1
100214,144329,694307139,"UW Bothell/Cascadia College Kenmore","",0,7765620,11372013,0,101,1,1
100214,144329,694307149,"UW Bothell/Cascadia College Kenmore","",0,7765605,11372013,0,101,1,1
100214,144329,694307159,"UW Bothell/Cascadia College Kenmore","",0,7765605,11372013,0,101,1,1
100214,144329,694307169,"UW Bothell/Cascadia College Kenmore","",0,7765605,11372013,0,101,1,1
100214,144329,694307179,"UW Bothell/Cascadia College Kenmore","",0,7765605,11372013,0,101,1,1
100214,144329,694307189,"U-District Station Lake City","",1,7765605,20372015,0,101,1,1
100214,144329,694307199,"U-District Station Lake City","",1,7765605,20372015,0,101,1,1
100214,144329,694307209,"U-District Station Lake City","",1,7765605,20372015,0,101,1,1
100214,144329,706215019,"U-District Station Lake City","",1,7765640,20372014,0,101,1,1
100214,32350,537531519,"Lake City Ravenna","",0,7765480,11372009,0,101,1,1
100214,32350,609381659,"Lake City Ravenna","",0,7765485,11372007,0,101,1,1
100214,32350,609381669,"Lake City Ravenna","",0,7765485,11372007,0,101,1,1
100214,32350,609381699,"Lake City Ravenna","",0,7765485,11372007,0,101,1,1
100214,32350,609381799,"Lake City Ravenna","",0,7765485,11372007,0,101,1,1
100214,32350,609381839,"Lake City Ravenna","",0,7765485,11372007,0,101,1,1
100214,32350,609381879,"Lake City Ravenna","",0,7765485,11372007,0,101,1,1
100214,32350,609381919,"Lake City Ravenna","",0,7765485,11372007,0,101,1,1
100214,32350,609381959,"Lake City Ravenna","",0,7765484,11372007,0,101,1,1
100214,32350,609381999,"Lake City Ravenna","",0,7765484,11372007,0,101,1,1
100214,32350,609382039,"Lake City Ravenna","",0,7765484,11372007,0,101,1,1
100214,32350,609382079,"Lake City Ravenna","",0,7765484,11372007,0,101,1,1
100214,32350,609382119,"Lake City Ravenna","",0,7765484,11372007,0,101,1,1
100214,32350,609382159,"Lake City Ravenna","",0,7765484,11372007,0,101,1,1
100214,32350,609382179,"Lake City Ravenna","",0,7765483,11372007,0,101,1,1
100214,32350,609382209,"Lake City Ravenna","",0,7765483,11372007,0,101,1,1
100214,32350,609382219,"Lake City Ravenna","",0,7765483,11372007,0,101,1,1
100214,32350,609382239,"Lake City Ravenna","",0,7765483,11372007,0,101,1,1
100214,32350,609382249,"Lake City Ravenna","",0,7765483,11372007,0,101,1,1
100214,32350,609382259,"Lake City Ravenna","",0,7765483,11372007,0,101,1,1
100214,32350,609382279,"Lake City Ravenna","",0,7765478,11372007,0,101,1,1
100214,32350,609382309,"Lake City Ravenna","",0,7765478,11372007,0,101,1,1
100214,32350,609382329,"Lake City Ravenna","",0,7765478,11372007,0,101,1,1
100214,32350,609382369,"Lake City Ravenna","",0,7765478,11372007,0,101,1,1
100214,32350,609382379,"Lake City Ravenna","",0,7765478,11372007,0,101,1,1
100214,32350,609382399,"Lake City Ravenna","",0,7765478,11372007,0,101,1,1
100214,32350,609382429,"Lake City Ravenna","",0,7765478,11372007,0,101,1,1
100214,32350,609382559,"Lake City Ravenna","",0,7765479,11372007,0,101,1,1
100214,32350,609382569,"Lake City Ravenna","",0,7765479,11372007,0,101,1,1
100214,32350,609382609,"Lake City Ravenna","",0,7765479,11372007,0,101,1,1
100214,32350,609382629,"Lake City Ravenna","",0,7765479,11372007,0,101,1,1
100214,32350,609382639,"Lake City Ravenna","",0,7765479,11372007,0,101,1,1
100214,32350,609382659,"Lake City Ravenna","",0,7765479,11372007,0,101,1,1
100214,32350,609382679,"Lake City Ravenna","",0,7765479,11372007,0,101,1,1
100214,32350,609382709,"Lake City Ravenna","",0,7765479,11372007,0,101,1,1
100214,32350,609382729,"Lake City Ravenna","",0,7765479,11372007,0,101,1,1
100214,32350,609382769,"Lake City Ravenna","",0,7765479,11372007,0,101,1,1
100214,32350,609382779,"Lake City Ravenna","",0,7765479,11372007,0,101,1,1
100214,32350,609382789,"Lake City Ravenna","",0,7765479,11372007,0,101,1,1
100214,32350,609382809,"Lake City Ravenna","",0,7765479,11372007,0,101,1,1
100214,32350,609382849,"Lake City Ravenna","",0,7765480,11372007,0,101,1,1
100214,32350,609382859,"Lake City Ravenna","",0,7765480,11372007,0,101,1,1
100214,32350,609382879,"Lake City Ravenna","",0,7765480,11372007,0,101,1,1
100214,32350,609382889,"Lake City Ravenna","",0,7765480,11372007,0,101,1,1
100214,32350,609382929,"Lake City Ravenna","",0,7765480,11372007,0,101,1,1
100214,32350,609382949,"Lake City Ravenna","",0,7765480,11372007,0,101,1,1
100214,32350,609382959,"Lake City Ravenna","",0,7765480,11372007,0,101,1,1
100214,32350,609382979,"Lake City Ravenna","",0,7765480,11372007,0,101,1,1
100214,32350,609383059,"Lake City Ravenna","",0,7765481,11372007,0,101,1,1
100214,32350,609383069,"Lake City Ravenna","",0,7765481,11372007,0,101,1,1
100214,32350,609383089,"Lake City Ravenna","",0,7765481,11372007,0,101,1,1
100214,32350,609383099,"Lake City Ravenna","",0,7765481,11372007,0,101,1,1
100214,32350,609383119,"Lake City Ravenna","",0,7765481,11372007,0,101,1,1
100214,32350,609383129,"Lake City Ravenna","",0,7765481,11372007,0,101,1,1
100214,32350,609383179,"Lake City Ravenna","",0,7765481,11372007,0,101,1,1
100214,32350,609383189,"Lake City Ravenna","",0,7765481,11372007,0,101,1,1
100214,32350,609383239,"Lake City Ravenna","",0,7765482,11372007,0,101,1,1
100214,32350,609383269,"Lake City Ravenna","",0,7765482,11372007,0,101,1,1
100214,32350,609383279,"Lake City Ravenna","",0,7765482,11372007,0,101,1,1
100214,32350,609383299,"Lake City Ravenna","",0,7765482,11372007,0,101,1,1
100214,32350,609383329,"Lake City Ravenna","",0,7765482,11372007,0,101,1,1
100214,32350,761834309,"U-District Station","",1,7765485,20372008,0,101,1,1
100214,32350,761834329,"U-District Station","",1,7765485,20372008,0,101,1,1
100214,32350,761834349,"U-District Station","",1,7765485,20372008,0,101,1,1
100214,32350,761834369,"U-District Station","",1,7765485,20372008,0,101,1,1
100214,32350,761834389,"U-District Station","",1,7765485,20372008,0,101,1,1
100214,32350,761834409,"U-District Station","",1,7765485,20372008,0,101,1,1
100214,32350,761834429,"U-District Station","",1,7765485,20372008,0,101,1,1
100214,32350,761834449,"U-District Station","",1,7765484,20372008,0,101,1,1
100214,32350,761834469,"U-District Station","",1,7765484,20372008,0,101,1,1
100214,32350,761834489,"U-District Station","",1,7765483,20372008,0,101,1,1
100214,32350,761834499,"U-District Station","",1,7765478,20372008,0,101,1,1
100214,32350,761834519,"U-District Station","",1,7765478,20372008,0,101,1,1
100214,32350,761834539,"U-District Station","",1,7765478,20372008,0,101,1,1
100214,32350,761834569,"U-District Station","",1,7765478,20372008,0,101,1,1
100214,32350,761834589,"U-District Station","",1,7765478,20372008,0,101,1,1
100214,32350,761834599,"U-District Station","",1,7765478,20372008,0,101,1,1
100214,32350,761834609,"U-District Station","",1,7765478,20372008,0,101,1,1
100214,32350,761834649,"U-District Station","",1,7765483,20372008,0,101,1,1
100214,32350,761834669,"U-District Station","",1,7765484,20372008,0,101,1,1
100214,32350,761834689,"U-District Station","",1,7765483,20372008,0,101,1,1
100214,32350,761834719,"U-District Station","",1,7765484,20372008,0,101,1,1
100214,32350,761834729,"U-District Station","",1,7765483,20372008,0,101,1,1
100214,32350,761834749,"U-District Station","",1,7765484,20372008,0,101,1,1
100214,32350,761834759,"U-District Station","",1,7765483,20372008,0,101,1,1
100214,32350,761834799,"U-District Station","",1,7765479,20372008,0,101,1,1
100214,32350,761834809,"U-District Station","",1,7765479,20372008,0,101,1,1
100214,32350,761834859,"U-District Station","",1,7765479,20372008,0,101,1,1
100214,32350,761834869,"U-District Station","",1,7765479,20372008,0,101,1,1
100214,32350,761834889,"U-District Station","",1,7765479,20372008,0,101,1,1
100214,32350,761834899,"U-District Station","",1,7765479,20372008,0,101,1,1
100214,32350,761834909,"U-District Station","",1,7765479,20372008,0,101,1,1
100214,32350,761834929,"U-District Station","",1,7765479,20372008,0,101,1,1
100214,32350,761834939,"U-District Station","",1,7765479,20372008,0,101,1,1
100214,32350,761834949,"U-District Station","",1,7765479,20372008,0,101,1,1
100214,32350,761834959,"U-District Station","",1,7765479,20372008,0,101,1,1
100214,32350,761835009,"U-District Station","",1,7765479,20372008,0,101,1,1
100214,32350,761835019,"U-District Station","",1,7765484,20372008,0,101,1,1
100214,32350,761835039,"U-District Station","",1,7765483,20372008,0,101,1,1
100214,32350,761835059,"U-District Station","",1,7765480,20372008,0,101,1,1
100214,32350,761835099,"U-District Station","",1,7765480,20372008,0,101,1,1
100214,32350,761835109,"U-District Station","",1,7765480,20372008,0,101,1,1
100214,32350,761835129,"U-District Station","",1,7765480,20372008,0,101,1,1
100214,32350,761835159,"U-District Station","",1,7765480,20372008,0,101,1,1
100214,32350,761835179,"U-District Station","",1,7765480,20372008,0,101,1,1
100214,32350,761835199,"U-District Station","",1,7765480,20372008,0,101,1,1
100214,32350,761835209,"U-District Station","",1,7765480,20372008,0,101,1,1
100214,32350,761835239,"U-District Station","",1,7765479,20372008,0,101,1,1
100214,32350,761835259,"U-District Station","",1,7765481,20372008,0,101,1,1
100214,32350,761835279,"U-District Station","",1,7765481,20372008,0,101,1,1
100214,32350,761835319,"U-District Station","",1,7765481,20372008,0,101,1,1
100214,32350,761835349,"U-District Station","",1,7765481,20372008,0,101,1,1
100214,32350,761835359,"U-District Station","",1,7765481,20372008,0,101,1,1
100214,32350,761835369,"U-District Station","",1,7765481,20372008,0,101,1,1
100214,32350,761835389,"U-District Station","",1,7765481,20372008,0,101,1,1
100214,32350,761835399,"U-District Station","",1,7765481,20372008,0,101,1,1
100214,32350,761835409,"U-District Station","",1,7765481,20372008,0,101,1,1
100214,32350,761835429,"U-District Station","",1,7765482,20372008,0,101,1,1
100214,32350,761835469,"U-District Station","",1,7765482,20372008,0,101,1,1
100214,32350,761835499,"U-District Station","",1,7765482,20372008,0,101,1,1
100214,32350,761835509,"U-District Station","",1,7765482,20372008,0,101,1,1
100214,32350,761835519,"U-District Station","",1,7765482,20372008,0,101,1,1
100214,32574,537767059,"Lake City Ravenna","",0,7800920,11372009,0,101,1,1
100214,32574,537767209,"Lake City Ravenna","",0,7800920,11372007,0,101,1,1
100214,32574,537767229,"Lake City Ravenna","",0,7800921,11372007,0,101,1,1
100214,32574,537767349,"Lake City Ravenna","",0,7800920,11372007,0,101,1,1
100214,32574,537767389,"Lake City Ravenna","",0,7800919,11372007,0,101,1,1
100214,32574,537767399,"Lake City Ravenna","",0,7800919,11372007,0,101,1,1
100214,32574,537767429,"Lake City Ravenna","",0,7800922,11372007,0,101,1,1
100214,32574,537767629,"Lake City Ravenna","",0,7800918,11372007,0,101,1,1
100214,32574,537767649,"Lake City Ravenna","",0,7800920,11372007,0,101,1,1
100214,32574,537767669,"Lake City Ravenna","",0,7800919,11372007,0,101,1,1
100214,32574,537767689,"Lake City Ravenna","",0,7800922,11372007,0,101,1,1
100214,32574,537767939,"U-District Station","",1,7800922,20372008,0,101,1,1
100214,32574,548655899,"U-District Station","",1,7800918,20372008,0,101,1,1
100214,32574,548655919,"U-District Station","",1,7800934,20372008,0,101,1,1
100214,32574,548656469,"Lake City Ravenna","",0,7800934,11372007,0,101,1,1
100214,32574,548656479,"Lake City Ravenna","",0,7800918,11372007,0,101,1,1
100214,32574,548656509,"Lake City Ravenna","",0,7800921,11372007,0,101,1,1
100214,32574,548656549,"Lake City Ravenna","",0,7800918,11372007,0,101,1,1
100214,32574,548656599,"Lake City Ravenna","",0,7800934,11372007,0,101,1,1
100214,32574,548656639,"Lake City Ravenna","",0,7800921,11372007,0,101,1,1
100214,32574,548656719,"Lake City Ravenna","",0,7800920,11372007,0,101,1,1
100214,32574,548656749,"Lake City Ravenna","",0,7800919,11372007,0,101,1,1
100214,32574,548656789,"Lake City Ravenna","",0,7800923,11372007,0,101,1,1
100214,32574,548656829,"Lake City Ravenna","",0,7800922,11372007,0,101,1,1
100214,32574,548656859,"Lake City Ravenna","",0,7800921,11372007,0,101,1,1
100214,32574,548656929,"Lake City Ravenna","",0,7800918,11372007,0,101,1,1
100214,32574,548656959,"Lake City Ravenna","",0,7800923,11372007,0,101,1,1
100214,32574,548656979,"Lake City Ravenna","",0,7800918,11372007,0,101,1,1
100214,32574,548656999,"Lake City Ravenna","",0,7800919,11372007,0,101,1,1
100214,32574,548657059,"Lake City Ravenna","",0,7800918,11372007,0,101,1,1
100214,32574,548657069,"Lake City Ravenna","",0,7800923,11372007,0,101,1,1
100214,32574,609398319,"Lake City Ravenna","",0,7800918,11372007,0,101,1,1
100214,32574,609398339,"U-District Station","",1,7800919,20372008,0,101,1,1
100214,32574,609398349,"Lake City Ravenna","",0,7800934,11372007,0,101,1,1
100214,32574,609398359,"U-District Station","",1,7800918,20372008,0,101,1,1
100214,32574,609398389,"Lake City Ravenna","",0,7800919,11372007,0,101,1,1
100214,32574,609398409,"Lake City Ravenna","",0,7800918,11372007,0,101,1,1
100214,32574,609398419,"U-District Station","",1,7800934,20372008,0,101,1,1
100214,32574,609398429,"U-District Station","",1,7800920,20372008,0,101,1,1
100214,32574,609398439,"Lake City Ravenna","",0,7800934,11372007,0,101,1,1
100214,32574,609398449,"U-District Station","",1,7800919,20372008,0,101,1,1
100214,32574,609398459,"U-District Station","",1,7800918,20372008,0,101,1,1
100214,32574,609398469,"Lake City Ravenna","",0,7800920,11372007,0,101,1,1
100214,32574,609398479,"Lake City Ravenna","",0,7800919,11372007,0,101,1,1
100214,32574,609398489,"Lake City Ravenna","",0,7800918,11372007,0,101,1,1
100214,32574,609398499,"U-District Station","",1,7800934,20372008,0,101,1,1
100214,32574,609398509,"U-District Station","",1,7800920,20372008,0,101,1,1
100214,32574,609398519,"Lake City Ravenna","",0,7800922,11372007,0,101,1,1
100214,32574,609398529,"U-District Station","",1,7800922,20372008,0,101,1,1
100214,32574,609398549,"U-District Station","",1,7800919,20372008,0,101,1,1
100214,32574,609398559,"Lake City Ravenna","",0,7800934,11372007,0,101,1,1
100214,32574,609398569,"Lake City Ravenna","",0,7800922,11372007,0,101,1,1
100214,32574,609398579,"U-District Station","",1,7800918,20372008,0,101,1,1
100214,32574,609398589,"Lake City Ravenna","",0,7800920,11372007,0,101,1,1
100214,32574,609398599,"U-District Station","",1,7800922,20372008,0,101,1,1
100214,32574,609398609,"Lake City Ravenna","",0,7800919,11372007,0,101,1,1
100214,32574,609398619,"Lake City Ravenna","",0,7800918,11372007,0,101,1,1
100214,32574,609398629,"U-District Station","",1,7800934,20372008,0,101,1,1
100214,32574,609398639,"Lake City Ravenna","",0,7800922,11372007,0,101,1,1
100214,32574,609398649,"U-District Station","",1,7800920,20372008,0,101,1,1
100214,32574,609398659,"Lake City Ravenna","",0,7800934,11372007,0,101,1,1
100214,32574,609398669,"U-District Station","",1,7800919,20372008,0,101,1,1
100214,32574,609398679,"U-District Station","",1,7800922,20372008,0,101,1,1
100214,32574,609398689,"Lake City Ravenna","",0,7800920,11372007,0,101,1,1
100214,32574,609398699,"U-District Station","",1,7800918,20372008,0,101,1,1
100214,32574,609398709,"Lake City Ravenna","",0,7800919,11372007,0,101,1,1
100214,32574,609398719,"Lake City Ravenna","",0,7800918,11372007,0,101,1,1
100214,32574,609398729,"U-District Station","",1,7800934,20372008,0,101,1,1
100214,32574,609398739,"U-District Station","",1,7800920,20372008,0,101,1,1
100214,32574,609398749,"Lake City Ravenna","",0,7800922,11372007,0,101,1,1
100214,32574,609398759,"Lake City Ravenna","",0,7800920,11372007,0,101,1,1
100214,32574,609398769,"U-District Station","",1,7800919,20372008,0,101,1,1
100214,32574,609398779,"Lake City Ravenna","",0,7800934,11372007,0,101,1,1
100214,32574,609398789,"U-District Station","",1,7800921,20372008,0,101,1,1
100214,32574,609398799,"Lake City Ravenna","",0,7800921,11372007,0,101,1,1
100214,32574,609398809,"U-District Station","",1,7800918,20372008,0,101,1,1
100214,32574,609398829,"U-District Station","",1,7800922,20372008,0,101,1,1
100214,32574,609398839,"U-District Station","",1,7800934,20372008,0,101,1,1
100214,32574,609398849,"U-District Station","",1,7800921,20372008,0,101,1,1
100214,32574,609398869,"U-District Station","",1,7800920,20372008,0,101,1,1
100214,32574,609398899,"U-District Station","",1,7800919,20372008,0,101,1,1
100214,32574,609398929,"U-District Station","",1,7800922,20372008,0,101,1,1
100214,32574,609398949,"U-District Station","",1,7800918,20372008,0,101,1,1
100214,32574,609398969,"U-District Station","",1,7800934,20372008,0,101,1,1
100214,32574,609398979,"U-District Station","",1,7800921,20372008,0,101,1,1
100214,32574,609398999,"U-District Station","",1,7800920,20372008,0,101,1,1
100214,32574,609399019,"U-District Station","",1,7800918,20372008,0,101,1,1
100214,32574,609399039,"U-District Station","",1,7800919,20372008,0,101,1,1
100214,32574,609399059,"U-District Station","",1,7800922,20372008,0,101,1,1
100214,32574,609399069,"Lake City Ravenna","",0,7800919,11372007,0,101,1,1
100214,32574,609399079,"U-District Station","",1,7800923,20372008,0,101,1,1
100214,32574,609399089,"Lake City Ravenna","",0,7800918,11372007,0,101,1,1
100214,32574,609399099,"U-District Station","",1,7800920,20372008,0,101,1,1
